person	signature	factoid	year	note
Roesler, Gottfried.	121,7	Leaving	1755
Roesler, Gottfried.	121,7	Returning	1755
Roesler, Gottfried.	121,7	Remembering Single Brethren's day	1755
Roesler, Gottfried.	121,7	Visiting the Indian town	1755
Roesler, Gottfried.	121,7	Visiting the Indian town	1755
Roesler, Gottfried.	118,3	Journey to Warwick for the synod	1755
Roesler, Gottfried.	117,4	Well-liked by the Indian boys	1753
Roesler, Gottfried.	117,4	School-work	1753
Roesler, Gottfried.	117,4	Announcing the coming of visitors to Bethlehem	1753
Roesler, Gottfried.	117,4	Returning from Bethlehem	1753
Roesler, Gottfried.	117,4	Pastoral interviews with single men	1753
Roesler, Gottfried.	117,4	Popular with the Indian boys	1753
Roesler, Gottfried.	117,4	Inspecting new tract of land	1753
Roesler, Gottfried.	117,4	Bidding welcome to emigrants from Wechquatnach	1753
Roesler, Gottfried.	117,4	Reporting arrival of emigrants to Bethlehem authorities	1753
Roesler, Gottfried.	117,4	Interviews with single brethren	1753
Roesler, Gottfried.	117,4	Host at lovefeast for single brethren	1753
Roesler, Gottfried.	118,1	To Bethlehem	1754
Roesler, Gottfried.	118,1	Interested in the erection of the new town	1754
Roesler, Gottfried.	118,1	Starting school at the new eastside settlement	1754
Roesler, Gottfried.	118,1	Ref.	1754
Roesler, Gottfried.	118,1	On guard during lovefeast	1754
Roesler, Gottfried.	117,4	Ref.	1753
Roesler, Gottfried.	117,4	Escorting Schmick to Meniolagomekah M.D.	1753
Roesler, Gottfried.	117,4	Accompanying Schmick to Meniolagomekah	1753
Roesler, Gottfried.	117,4	Reading Moravian news to his colleagues	1753
Roesler, Gottfried.	117,4	Escorting Schmicks from Meniolagomeka to Gnadenhutten	1753
Roesler, Gottfried.	117,4	Reading Moravian news	1753
Roesler, Gottfried.	117,4	Idem	1753
Roesler, Gottfried.	117,4	To Bethlehem for a visit	1753
Roesler, Gottfried.	117,4	Returning with great difficulty	1753
Roesler, Gottfried.	118,4	Journey to the Susquehanna	1755
Roesler, Gottfried.	118,4	Arriving at Gnadenhutten	1755
Roesler, Gottfried.	118,4	Loved by the Indians	1755
Roesler, Gottfried.	118,5	Commended for good progress in linguistic studies No. 7	1755
Roesler, Gottfried.	118,5	Going to Bethlehem in Seidel's stead No. 8	1755
Roesler, Gottfried.	121,6	Journey to Wyoming and Shamokin	1754-12-19	st. vet.
Roesler, Gottfried.	121,6	Writing a letter for a little Indian boy	1754-12-21	st. vet.
Roesler, Gottfried.	121,6	Letter for Abraham	1754-12-22	st. vet.
Roesler, Gottfried.	121,6	Spending Christmas night out in the rain	1754-12-24	st. vet.
Roesler, Gottfried.	117,4	Conducting service	1753
Roesler, Gottfried.	117,4	Taking Bueninger's place at Gnadenhutten	1753
Roesler, Gottfried.	118,1	Resuming school work	1754
Roesler, Gottfried.	118,1	Teaching class for boys	1754
Roesler, Gottfried.	118,1	Going to Bethlehem for a visit	1754
Roesler, Gottfried.	117,4	Suggested as future teacher at Gnadenhutten	1753-01-24	insert
Roesler, Gottfried.	117,4	Arriving at Gnadenhutten	1753
Roesler, Gottfried.	117,4	Presented as Schmick's successor at the school	1753
Roesler, Gottfried.	117,4	Starting school with the boys	1753
Roesler, Gottfried, Moravian missionary.	144,5	Letter received by Schmick	1775
Roesler, Gottfried; Heidelberg, Pa.	124,6	Contributor toward defense fund No. 24	1765
Rogers (?), John; New York ("Rotschert").	113,2	Living south of the Fish Kill	1746
Rogers, Jacob.	115,3	Arriving at Pachgatgoch	1755
Rogers, Jacob.	115,3	Conducting service	1755
Rogers, Jacob.	115,3	Going to Salisbury to conduct services	1755
Rogers, Jacob.	115,4	Ref.	1755
Rogers, Jacob.	115,4	Translating Daily Texts	1755
Rogers, Jacob.	117,3	Visitor at Gnadenhutten	1752
Rogers, Jacob.	117,3	Reporting on Moravians in England	1752
Rogers, Jacob.	117,3	Preaching an English sermon	1752
Rogers; Litchfield Co., Conn.	115,6	Attending service at Pachgatgoch	1756
Rogers; Litchfield Co., Conn.	115,7	Present at Pachgatgoch services	1757
Rohleder, Martin; Germany.	113,1	Quoted by an enemy of the Moravians 6/7/	1745
Romig ( "Romich"), Abraham.	171,7	Purchasing farmland north of Goshen tract	1800
Romig ( "Romich"), Abraham.	171,9	Spending Sunday at Goshen	1801
Romig ( "Romich"), Abraham.	171,9	Visitor at Goshen	1802
Romig ( "Romich"), Abraham.	171,10	With wife, visitor	1802
Romig ("Romich"), John.	173,4	Visitor at Goshen	1807
Romig, Heinrich, h. Hannah Volck; Allemaengel.	118,3	Visitor at Gnadenhutten	1755
Rondthaler, ("Ronthaler"); York, Pa.	173,11	Ref.	1814
Ronnar, John Reinhard.	115,6	Death reported	1756
Ronnel, George and Caty.	163,1	Parents of Susanna	1808
Ronner, Johann Reinhard; Bethlehem, Pennsylvania.	111,1	Visitor at Shekomeko	1742
Ronner, Johann Reinhard; Bethlehem, Pennsylvania.	111,1	Leaving	1742
Ronner, Johann Reinhard; Bethlehem, Pennsylvania.	111,7	Visitor at Shekomeko No. 5	1742
Ronner, Johann Reinhard; Bethlehem, Pennsylvania.	111,7	Ref. No. 5	1742
Ronner, Johann Reinhard; Bethlehem, Pennsylvania.	111,7	Ref. No. 6	1742
Roseen, Sven.	116,3	Visitor at Gnadenhutten	1748
Roseen, Sven.	116,3	Returning to Allemaengel for services	1748
Roseen, Sven.	117,1	Death reported	1750
Ross, Isaias; Dutchess Co., New York.	112,5	Ref. No. 3	1744
Ross, Isaias; Dutchess Co., New York.	113,5	Denying Indians any claim to further payments for land No. 2	1743
Ross, major; Fort Oswego.	151,1	Friendly host (Trav.)	1783
Ross, major; Fort Oswego.	151,1	Grants free journey to Niagara (Trav.)	1783
Ross, Peter; Litchfield Co., Conn. ("Rass").	115,12	Delivering a letter to Sensemann	1762
Ross, Peter; Litchfield Co., Conn. ("Rass").	114,4	Employer of Indians	1751
Rosset (Racet), Pierre, Frenchman; Fairfield.	162,6	Step-f. Agnes	1802
Rosset (Racet), Pierre, Frenchman; Fairfield.	162,6	Bringing his small daughter to Fairfield for burial	1802
Rosset (Racet), Pierre, Frenchman; Fairfield.	162,6	Racet, Pierre, f. Charlotte	1802
Rosset (Racet), Pierre, Frenchman; Fairfield.	162,12	f. Martin	1807
Roth, ("Rothe"), Johannes, missionary.	172,1	Memory of an episode in his life	1798
Roth, Johann Ludwig, 2nd son of Johannes and Maria Agnes.	144,1	Born	1773
Roth, Johann Ludwig, 2nd son of Johannes and Maria Agnes.	144,1	Bapt. by Zeisbr. at Gnadenhutten	1773
Roth, Johannes.	133,3	Counselling woman desiring to be baptized	1771
Roth, Johannes.	131,8	Invited to Frhutten for conference	1771
Roth, Johannes.	131,8	To receive literature	1771
Roth, Johannes.	131,8	In conference with Schmick	1771
Roth, Johannes.	131,8	Returning	1771
Roth, Johannes.	133,3	Settling quarrel between unbaptized married couple	1771
Roth, Johannes.	133,3	same	1771
Roth, Johannes.	131,6	Coming to Frhutten	1769
Roth, Johannes.	131,6	Hearing Luckhammen's confession	1769
Roth, Johannes.	131,6	Returning	1769
Roth, Johannes.	131,7	Visiting at Frhutten	1770
Roth, Johannes.	131,7	Conducting service	1770
Roth, Johannes.	131,7	Returning	1770
Roth, Johannes.	131,7	Arriving from Schechschequanick in 4 hours	1770
Roth, Johannes.	131,7	Returning	1770
Roth, Johannes.	131,7	Coming to Frhutten	1770
Roth, Johannes.	131,7	Returning	1770
Roth, Johannes.	131,7	To receive letter of recommendation	1770
Roth, Johannes.	133,2	Interview with young neighbor	1770
Roth, Johannes.	133,2	Reprimanding with love	1770
Roth, Johannes.	133,2	Pastoral interview w. new resident	1770
Roth, Johannes.	133,2	Hearing woman confessing her need of a Saviour	1770
Roth, Johannes.	133,1	Moving into his new house	1769
Roth, Johannes.	133,1	Censuring man for rough treatment of his wife	1769
Roth, Johannes.	133,1	Hearing testimony of man (Luukhammen) strongly affected by the gospel	1769
Roth, Johannes.	133,1	Advising man not to talk too much about his religious experience	1769
Roth, Johannes.	133,1	Surprised by Mohawk warriors singing psalms	1769
Roth, Johannes.	133,1	Feeling the love of his parishioners	1769
Roth, Johannes.	133,1	Interview with old widow	1769
Roth, Johannes.	133,1	Interview with divorced woman	1769
Roth, Johannes.	131,7	Returning	1770
Roth, Johannes.	131,7	To receive textbooks and periodicals	1770
Roth, Johannes.	133,2	Interview with unbaptized man	1770
Roth, Johannes.	133,2	Hearing prejudices and lies spread about Christians	1770
Roth, Johannes.	133,2	Interview with man sorrowful about his bad life	1770
Roth, Johannes.	133,2	Interview with woman deploring her lost condition	1770
Roth, Johannes.	133,3	Offering prayer in Delaware language	1771
Roth, Johannes.	133,3	Finding entrance into families by way of the children	1771
Roth, Johannes.	137,4	Expressing hope of last minute conversion of drowning lad	1773
Roth, Johannes.	137,4	In peril of his life by intoxicated neighbors	1773
Roth, Johannes.	137,4	With wife to be killed by savages	1773
Roth, Johannes.	137,4	Conducting service in Delaware language	1773
Roth, Johannes.	137,4	Leader of group travelling by land fr. Langundo Utenunk to Welhik Tk.	1773
Roth, Johannes.	137,3	Threat against his life by intoxicated Indian	1772
Roth, Johannes.	137,3	Provided with stove wood for Christmas holidays	1772
Roth, Johannes.	137,4	Interview with Matthaus	1773
Roth, Johannes.	137,4	Working on revision of translations	1773
Roth, Johannes.	137,3	Revising translations of hymns and Scripture passages	1772
Roth, Johannes.	137,3	Using Indian language for morning service	1772
Roth, Johannes.	137,3	Author of Langundo Utenunk diary	1773
Roth, Johannes.	137,3	Sick	1772
Roth, Johannes.	137,3	With family arriving at Langundo Utenunk	1772
Roth, Johannes.	137,3	Conducting morning service	1772
Roth, Johannes.	137,3	Using Indian language for funeral service	1772
Roth, Johannes.	127,2	Returning to Bethlehem	1764
Roth, Johannes.	127,2	Idem	1764
Roth, Johannes.	127,2	Escorting Renatus from Easton	1764
Roth, Johannes.	127,2	Returning to Bethlehem	1764
Roth, Johannes.	127,2	Assisting his sick colleagues at Philadelphia	1764
Roth, Johannes.	133,1	Pastoral interview with girl	1769
Roth, Johannes.	133,1	Not afraid of Indian doctor	1769
Roth, Johannes.	131,6	Returning	1769
Roth, Johannes.	131,6	Visitor in conference with Schmick	1769
Roth, Johannes.	131,6	Returning to Schechschequanick	1769
Roth, Johannes.	131,6	Conducting Good Friday service	1769
Roth, Johannes.	131,6	Returning to Schechschequanick	1769
Roth, Johannes.	131,6	To decide on Tuscarores request	1769
Roth, Johannes.	133,1	Counselling young woman	1769
Roth, Johannes.	131,7	To receive mail	1770
Roth, Johannes.	131,7	Returning periodicals	1770
Roth, Johannes.	131,7	To receive mail from Bethlehem	1770
Roth, Johannes.	131,7	Coming to Frhutten	1770
Roth, Johannes.	131,7	Conducting service	1770
Roth, Johannes.	131,7	Enjoying mail from Bethlehem	1770
Roth, Johannes.	131,6	To receive application from couple	1769
Roth, Johannes.	131,6	Conf. with Schmick and Jungmann	1769
Roth, Johannes.	131,6	no desc	1769
Roth, Johannes.	131,6	Returning to Schechschequanick	1769
Roth, Johannes.	133,1	Overhearing religious conversation between Luukhammen and his mother	1769
Roth, Johannes.	133,1	Advising Luukhammen on his spiritual needs	1769
Roth, Johannes.	133,1	Pastoral interviews	1769
Roth, Johannes.	131,6	Coming to Frhutten for Communion serv.	1769
Roth, Johannes.	133,2	Settling a quarrel between two unbaptized men	1770
Roth, Johannes.	133,2	Pastoral counselling	1770
Roth, Johannes.	133,2	also	1770
Roth, Johannes.	133,1	Solo-singer	1769
Roth, Johannes.	127,1	Joining the traveling Christians at Amboy	1764
Roth, Johannes.	127,1	Fishing oysters	1764
Roth, Johannes.	124,4	Escorting Nain Indians to Philadelphia	1763
Roth, Johannes.	124,4	Ref.	1763
Roth, Johannes.	124,4	Welcome visitor at Wechquetank	1763
Roth, Johannes.	133,1	Advising caution in use of certain Bible passages	1769
Roth, Johannes.	133,1	Expressing himself on the strong emotionalism of the Indians	1769
Roth, Johannes.	131,7	Visiting at Frhutten with large group	1770
Roth, Johannes.	131,7	Returning to Schechschequanick	1770
Roth, Johannes.	131,7	To receive Moravian Literature	1770
Roth, Johannes.	131,7	Returning literature	1770
Roth, Johannes.	131,7	To receive diary of Synod	1770
Roth, Johannes.	131,7	To receive last part of diary	1770
Roth, Johannes.	131,7	Literature returned	1770
Roth, Johannes.	131,7	Visiting at Frhutten	1770
Roth, Johannes.	131,7	Returning	1770
Roth, Johannes.	131,7	To receive mail from Bethlehem	1770
Roth, Johannes.	131,7	same	1770
Roth, Johannes.	131,7	Called to Bethlehem	1770
Roth, Johannes.	131,7	To be replaced by Jungmann	1770
Roth, Johannes.	131,7	Arriving at Frhutten	1770
Roth, Johannes.	131,7	Leaving for Bethlehem	1770
Roth, Johannes.	133,2	To Bethlehem for vacation	1770
Roth, Johannes.	131,7	Influence on Mary's spiritual life	1770
Roth, Johannes.	131,7	Letter received by Schmick	1770
Roth, Johannes.	131,7	Married to Maria Agnes Pfingstag	1770
Roth, Johannes.	131,7	With wife to be escorted from Beth.	1770
Roth, Johannes.	131,7	To be met at Lechawachneck	1770
Roth, Johannes.	131,7	With wife arriving from Bethlehem	1770
Roth, Johannes.	133,1	Complimented for ability in handling Indian language	1769
Roth, Johannes.	133,1	Fighting against fear of sorcerers and evil spirits	1769
Roth, Johannes.	131,4	Arriving at Frhutten on a visit	1767
Roth, Johannes.	131,4	Addressing congregation	1767
Roth, Johannes.	131,4	same	1767
Roth, Johannes.	131,4	Preaching Easter sermon	1767
Roth, Johannes.	131,4	Leaving	1767
Roth, Johannes.	133,3	Haying	1771
Roth, Johannes.	137,2	Letter received by Jungmann	1771
Roth, Johannes.	133,3	Baptized Elisabeth	1771
Roth, Johannes.	131,2	To enter the work at Wyalusing	1765
Roth, Johannes.	131,2	Canoe trip to Sakapochk	1765
Roth, Johannes.	131,2	Arriving at Wyalusing	1765
Roth, Johannes.	131,2	Conducting service	1765-09-01	and freq.
Roth, Johannes.	131,2	Author of Wyalusing diary	1765	
Roth, Johannes.	133,3	Permitting stray woman to take up residence	1771
Roth, Johannes.	133,3	Baptized his son	1771
Roth, Johannes.	131,7	With Schmick in conference on official letter	1770
Roth, Johannes.	131,7	Going to Schechschequanick	1770
Roth, Johannes.	131,7	Visiting at Frhutten	1770
Roth, Johannes.	131,7	Returning	1770
Roth, Johannes.	133,3	Interview with woman anxious to find life in Christ	1771
Roth, Johannes.	133,3	Giving advice on Samuel's wife and child	1771
Roth, Johannes.	131,6	To receive copy of printed Passion Week Manual	1769
Roth, Johannes.	131,6	To receive mail	1769
Roth, Johannes.	131,8	In conference with Schmick	1771
Roth, Johannes.	131,8	Returning	1771
Roth, Johannes.	133,2	Returning from vacation	1770
Roth, Johannes.	127,2	Taking up residence at the Barracks	1764
Roth, Johannes.	127,2	Returning to Bethlehem	1764
Roth, Johannes.	131,2	Pastoral interview	1765
Roth, Johannes.	131,2	Same with Ruth	1765
Roth, Johannes.	131,2	Assistant missionary at Wyalusing (mem.)	1765
Roth, Johannes.	131,3	Staying at home during sugar cooking time	1766
Roth, Johannes.	131,3	In absence of interpreter conducting reading service in Delaware	1766
Roth, Johannes.	131,3	Pastoral interview	1766
Roth, Johannes.	131,3	same	1766
Roth, Johannes.	131,3	Author of Frhutten diary 3/31 - 4/13/66; Leaving Frhutten after service of 10 months	1766
Roth, Johannes.	131,3	(mem.)	1766
Roth, Johannes.	131,8	Visitor at Frhutten	1771
Roth, Johannes.	133,4	Visited by singing twins	1772
Roth, Johannes.	133,4	Camping outside 3 days during flood	1772
Roth, Johannes.	133,3	Interview with man impressed by Christ's atoning sacrifice	1771
Roth, Johannes.	133,3	Reporting remarkable dream	1771
Roth, Johannes.	133,3	Visiting dying Indian woman	1771
Roth, Johannes.	131,9	To go by water from Frhutten to the Allegheny	1772
Roth, Johannes.	133,3	Hearing resident's request for baptism	1771
Roth, Johannes.	133,3	Hearing sick man's longing for Christ's mercy	1771
Roth, Johannes.	131,8	Returning	1771
Roth, Johannes.	131,8	To receive letters from Bethlehem	1771
Roth, Johannes.	131,8	Visiting at Frhutten	1771
Roth, Johannes.	133,3	Sorry for absence at time of death of candidate for baptism	1771
Roth, Johannes.	133,3	Hearing woman's application for baptism	1771
Roth, Johannes.	131,8	Good news about their well being	1771
Roth, Johannes.	131,8	Writing about his wife's illness	1771
Roth, Johannes.	133,4	Hearing Indian confessing the futility of his religion	1772
Roth, Johannes.	133,4	Baptized Beata	1772
Roth, Johannes.	131,6	With company, visiting at Frhutten	1769
Roth, Johannes.	131,6	Returning	1769
Roth, Johannes.	131,6	Letter to Schmick	1769
Roth, Johannes.	131,8	To receive mail from Bethlehem	1772
Roth, Johannes.	131,8	Coming to Frhutten	1772
Roth, Johannes.	131,8	Conference with Schmick	1772
Roth, Johannes.	131,8	To take part in removal of Christians to Allegheny area	1772
Roth, Johannes.	131,8	Returning to Schechschequanunk	1772
Roth, Johannes.	131,9	Writing from Schechschequanunk	1772
Roth, Johannes.	131,9	Sending letter	1772
Roth, Johannes.	131,9	To receive Daily Texts	1772
Roth, Johannes.	124,1	Accompanying Friis to Wechquetank	1760
Roth, Johannes.	124,1	Moving service in native language	1760
Roth, Johannes.	125,3	Ref.	1762
Roth, Johannes.	125,3	To be transferred to Bethlehem	1762
Roth, Johannes.	125,3	Moving to the Brethren's house	1762
Roth, Johannes.	125,3	Visitor at Nain	1763
Roth, Johannes.	131,9	no desc	1772
Roth, Johannes.	131,9	To Frhutten for Passion services	1772
Roth, Johannes.	131,9	Returning	1772
Roth, Johannes.	131,9	With family arriving at Frhutten	1772
Roth, Johannes.	131,9	Taking over as Schmick's successor	1772
Roth, Johannes.	131,9	Author of Frhutten diary 5/5/ -	1772
Roth, Johannes.	131,8	Sending good news about wife and son	1771
Roth, Johannes.	131,8	To receive letters from Bethlehem	1771
Roth, Johannes.	131,8	Returning	1771
Roth, Johannes.	131,8	Reporting on flood	1771
Roth, Johannes.	131,6	In conference with Schmick	1768
Roth, Johannes.	131,6	Preaching sermon	1768
Roth, Johannes.	131,6	Returning	1768
Roth, Johannes.	131,5	Chosen to start new work at Tschechschequanick	1763
Roth, Johannes.	131,8	Coming to Frhutten for Passion services	1771
Roth, Johannes.	133,1	Pastoral interview with old woman	1769
Roth, Johannes.	133,1	Understood even by the children	1769
Roth, Johannes.	133,1	Sharp disciplinarian	1769
Roth, Johannes.	133,1	Dropping service because of presence of painted Indian	1769
Roth, Johannes.	133,1	Pastoral interview with James Davis	1769
Roth, Johannes.	133,3	Reproving young man	1771
Roth, Johannes.	131,8	Forwarding letter	1771
Roth, Johannes.	131,6	Visiting at Frhutten	1769
Roth, Johannes.	131,8	To receive letters and literature	1771
Roth, Johannes.	131,8	Letter received by Schmick	1771
Roth, Johannes.	131,6	Belongings brought fr. Christiansbrunn	1769
Roth, Johannes.	131,6	Belongings forwarded	1769
Roth, Johannes.	133,3	Counselling woman deploring her lost condition	1771
Roth, Johannes.	133,3	same	1771
Roth, Johannes.	133,3	Interview with Samuel's mother	1771
Roth, Johannes.	133,3	Advice to widow asking for baptism	1771
Roth, Johannes.	133,3	Talking to woman about her too swift tongue	1771
Roth, Johannes.	131,6	Coming announced to local authorities	1769
Roth, Johannes.	131,6	Celebrating his birthday at Frhutten	1769
Roth, Johannes.	131,6	Leaving for his new post	1769
Roth, Johannes.	131,6	Not feeling well at new post	1769
Roth, Johannes.	131,6	To get supplies	1769
Roth, Johannes.	131,6	Reporting on reply from Six Nations	1769
Roth, Johannes.	131,6	Arriving from Bethlehem	1769
Roth, Johannes.	131,6	New mission enterprise announced	1769
Roth, Johannes.	133,1	Feeling lonesome	1769
Roth, Johannes.	133,1	Again, falling on slippery ice	1769
Roth, Johannes.	133,1	Accident with his horse	1769
Roth, Johannes.	133,1	Winning savage Indian's good will	1769
Roth, Johannes.	133,1	Leaving Bethlehem for Schechschequanunk	1769
Roth, Johannes.	133,1	Author of Schechschsquanunk diary 1/25/69 - 5/3/78; Accident, breaking through ice	1769
Roth, Johannes.	131,5	Coming announced to town's representatives	1768
Roth, Johannes.	133,2	House-to-house calls	1770
Roth, Johannes Jun., s. Johannes and Maria Roth.	131,8	Born and baptized	1771
Roth, Johannes Jun., s. Johannes and Maria Roth.	133,3	Bapt. Schechschequanunk, Roth Son.	1771
Roth, Johannes Junior ("Johnny"), older son of Johannes and Maria Agnes.	144,1	Accidental burning of his hands	1773
Roth, Johannes Junior ("Johnny"), older son of Johannes and Maria Agnes.	144,1	Successfully treated with home-made-salve	1773
Roth, Johannes Junior ("Johnny"), older son of Johannes and Maria Agnes.	144,1	no desc	1773
Roth, Johannes, missionary.	161,1	Memory of conversation on Thomas' heathenish practices	1792
Roth, Johannes, missionary.	162,9	Remembered for baptizing Magdalena	1804
Roth, Johannes, Moravian missionary.	141,3	Moving to Ghutten by water to stay	1773
Roth, Johannes, Moravian missionary.	141,1	Met by Zeisbr. at Langundo-Utenunk	1772
Roth, Johannes, Moravian missionary.	141,3	Letters received	1773
Roth, Johannes, Moravian missionary.	141,3	Letters received	1773
Roth, Johannes, Moravian missionary.	141,3	Arrives with Langundo-Utenunk group	1773
Roth, Johannes, Moravian missionary.	141,3	To be resident missionary at Ghutten	1773
Roth, Johannes, Moravian missionary.	144,2	Arrival from Langundo-Utenunk mem.	1774
Roth, Johannes, Moravian missionary.	144,1	In charge of Gnadenhutten 5/1 -	1773
Roth, Johannes, Moravian missionary.	144,2	Welcoming Schmicks at Gnadenhutten	1773
Roth, Johannes, Moravian missionary.	144,2	Fr. Ghutten to Schonbrunn by water	1773
Roth, Johannes, Moravian missionary.	144,1	Leaving Ghutten, retg. to Welhik Tuppeek in a storm	1773
Roth, Johannes, Moravian missionary.	141,4	Arriving at Schonbrunn to stay	1773
Roth, Johannes, Moravian missionary.	141,4	House finished, after temporary residence at school	1773
Roth, Johannes, Moravian missionary.	141,4	Resident miss. at Ghutten, asst. miss. at Schonbrunn after Aug. 16 mem.	1773
Roth, Johannes, Moravian missionary.	144,2	Formerly at Schechschequanunk	1773
Roth, Johannes, Moravian missionary.	141,5	Safety considered	1774
Roth, Johannes, Moravian missionary.	141,5	Leaving for Bethlehem	1774
Roth, Johannes, Moravian missionary.	144,3	Leaving Schonbrunn	1774
Roth, Johannes, Moravian missionary.	144,3	Escorted to Pittsburg	1774
Roth, Johannes, Moravian missionary.	141,6	Reference to their ret. to Bethlehem	1774
Roth, Johannes, Moravian missionary.	141,4	Son baptized in Gnadenhutten	1773
Roth, Johannes, Moravian missionary.	141,4	To live at the newly completed school house	1773
Roth, judge; Tuscarawas Co.	173,8	Exposing a mission member as thief	1811
Roth, judge; Tuscarawas Co.	173,9	Enlisting sympathy of Christian friends for Goshen Indians	1812
Roth, judge; Tuscarawas Co.	173,9	Coming with a wagon-load of food for Goshen	1812
Roth, judge; Tuscarawas Co.	173,10	German Methodist, helpful friend	1813
Roth, Maria Agnes.	133,3	Seen by woman seeking salvation	1771
Roth, Maria Agnes.	133,3	Hearing sick woman's yearning after Christ	1771
Roth, Maria Agnes.	133,3	again	1771
Roth, Maria Agnes.	131,8	Reported very sick	1771
Roth, Maria Agnes.	131,8	Mother of baby boy	1771
Roth, Maria Agnes.	133,4	Hearing decision of woman never to live at a place where the Gospel is not preached	1772
Roth, Maria Agnes.	137,4	Interview with native woman	1773
Roth, Maria Agnes.	137,4	Taking ill-mannered girl to task	1773
Roth, Maria Agnes.	137,4	Interview with Indian woman	1773
Roth, Maria Agnes.	137,3	Interview with Tangkug	1772
Roth, Maria Agnes.	137,4	Interview with native woman	1773
Roth, Maria Agnes.	133,3	Seen by Hanna	1771
Roth, Maria Agnes.	133,3	Interview with woman seeing her need of the Saviour	1771
Roth, Maria Agnes.	133,3	Visiting dying Susanna	1771
Roth, Maria Agnes.	133,3	Seen by woman crying for the mercy of the Saviour	1771
Roth, Maria Agnes.	133,3	Serving tea to chief	1771
Roth, Maria Agnes.	133,3	Delivered of baby boy	1771
Roth, Maria Agnes.	133,3	Receiving presents from Bethlehem	1771
Roth, Maria Agnes.	133,3	Able to find soft spot in heart of Indian woman	1771
Roth, Maria Agnes.	133,3	Interview with Christian woman	1771
Roth, Maria Agnes.	133,3	same	1771
Roth, Maria Agnes, m. n. Pfingstag.	144,1	Delivered of a son	1773
Roth, Maria Agnes, m. n. Pfingstag.	144,1	Interview with Abigail	1773
Roth, Maria Agnes, m. n. Pfingstag.	133,2	Showing special interest in children	1770
Roth, Maria Agnes, m. n. Pfingstag.	133,2	House-to-house calls	1770
Roth, Maria Agnes, m. n. Pfingstag.	131,7	House-to-house calls at Frhutten	1770
Roth, Maria Agnes, m. n. Pfingstag.	131,7	Conversation with candidate for baptism	1770
Roth. Johannes.	125,1	Called for work among Indian young men	1758
Roth. Johannes.	125,2	Established as worker among young men at Nain memor.	1759
Rothrock, Jacob; York, Pa.	151,6	Recipient of information connected with Gnadenhutten massacre 9C	1782
Rothrock, Jacob; York, Pa.	151,6	Idem 10	1782
Row.	161,1	Former helmsman of lake-boat	1792
Rozenkranz; Delaware Water Gap.	111,7	Ref. No. 3	1742
Rozenkranz; Delaware Water Gap.	111,7	Stopping place for Buttner No. 5	1742
Rubel, Johannes.	117,2	Floating lumber	1751
Rubel, Johannes.	117,2	Returning from Bethlehem	1751
Rubel, Johannes.	117,2	To Bethlehem for Single Brethren's communion service	1751
Rubel, Johannes.	117,2	Returning	1751
Rubel, Johannes.	117,2	To Bethlehem for a visit	1751
Rubel, Johannes.	117,4	Visitor at Gnadenhutten	1753
Rubel, Johannes.	117,4	Floating lumber	1753
Rubel, Johannes.	117,2	Floating lumber	1751
Rubel, Johannes.	117,2	Returning	1751
Rubel, Johannes.	117,2	Going to Bethlehem	1751
Rubel, Johannes.	117,2	Returning	1751
Rubel, Johannes.	117,3	To Bethlehem for a visit	1751
Rubel, Johannes.	117,3	Trip to the upper Lehigh R.	1752
Rubel, Johannes.	117,3	Floating lumber	1752
Rubel, Johannes.	117,3	Going to Bethlehem	1752
Rubel, Johannes.	117,3	To Bethlehem for the choir festival	1752
Rubel, Johannes.	117,3	To Bethlehem for a visit	1752
Rubel, Johannes.	117,3	Returning to Bethlehem	1752
Rubel, Johannes; Christiansbrunn.	116,6	Burning tar at Gnadenhutten	1749
Rubel, Johannes; Christiansbrunn.	116,6	Returning to Bethlehem	1749
Rubel, Johannes; Christiansbrunn.	117,1	Floating lumber	1750
Rubel, Johannes; Christiansbrunn.	117,1	Returning to Bethlehem	1750
Ruch, Michael.	116,6	Coming to Gnadenhutten	1749
Ruch, Michael.	116,6	Going to Bethlehem	1749
Ruch, Michael.	116,6	Coming again	1749
Ruch, Michael.	118,3	Transporting cattle to Gnadenhutten	1755
Ruch, Michael.	124,2	Visitor at Wechquetank	1761
Ruch, Michael.	124,2	Delivering a cow for Grube's use	1761
Ruch, Michael; Christiansbrunn.	116,2	Coming to Gnadenhutten	1747
Ruch, Michael; Christiansbrunn.	116,3	Coming to Gnadenhutten	1748
Ruch, Michael; Christiansbrunn.	116,3	Going to Bethlehem	1748
Ruchel, Samuel; prob. Nazareth.	177,14	Friend of Luckenbach's No. 4	1802
Rudy, Henry Gottlob; Lititz, Pa.	172,5	Carrying Zeisberger's letter No. 1	1805
Rudy, Henry; Lititz.	173,1	visitor at Goshen	1804
Ruff, ships-captain.	162,14	Former friend of Sensemann	1801
Ruggles, Almon, surveyor and future agent.	157,5	Treated for his sore foot	1808
Ruggles, Benjamin, judge; New Philadelphia.	173,8	Remarking on negligence in the Montour murder case	1811
Ruh, farmer; Warren Co., Ohio.	177,9	Friendly host	1806
Rundt, Carl Gottfried.	114,6	Doing field work for the first time in his life	1752
Rundt, Carl Gottfried.	114,6	Solo song of his own poetry	1752-05-21	and supplement
Rundt, Carl Gottfried.	114,6	Called back to Bethlehem	1752
